family,tag,regime,sparsity_mode,observation_map,pair_coverage,seed,n_params,n_pair_params,pair_hidden,identifiable_latents,n_train_pairs,n_val_pairs,n_test_pairs,n_eligible_pairs,min_train_degree,mean_train_degree,n_isolated_interventions,test_mse_sim,test_mae_sim,test_mse_ord,test_mae_ord,test_mse,test_rmse,test_mae,test_r2,train_mse_sim,train_mae_sim,train_mse_ord,train_mae_ord,train_mse_single,train_mae_single,train_mse,train_rmse,train_mae,train_r2,test_pred_S_rms,test_pred_A_rms,test_true_S_rms,test_true_A_rms,test_S_proj_pearson,test_S_pearson,test_S_spearman,test_S_nrmse,test_A_pearson,test_A_spearman,test_A_nrmse,test_topo_auroc_S,test_topo_auprc_S,test_topo_auroc_A,test_topo_auprc_A,test_topo_base_rate,test_topk_S_overlap,sym_residual,sym_residual_rel,antisym_residual,antisym_residual_rel,pair_net_order_asymmetry,final_test_mse_sim,final_test_mae_sim,final_test_mse_ord,final_test_mae_ord,final_test_mse,final_test_rmse,final_test_mae,final_test_r2,final_test_pred_S_rms,final_test_pred_A_rms,final_test_true_S_rms,final_test_true_A_rms,final_test_S_proj_pearson,final_test_S_pearson,final_test_S_spearman,final_test_S_nrmse,final_test_A_pearson,final_test_A_spearman,final_test_A_nrmse,final_test_topo_auroc_S,final_test_topo_auprc_S,final_test_topo_auroc_A,final_test_topo_auprc_A,final_test_topo_base_rate,final_test_topk_S_overlap,test_true_v_additive_mse,noise_floor_mse,interaction_variance_share,n_restarts,restart_train_mse_worst,best_val_mse,best_epoch,epochs_run,final_train_mse,max_epochs,patience,emb_dim,pair_mode,n_interventions,simultaneity_defect,condition,skill_vs_additive_family
unconstrained,cov040,both,latent,identity,0.4,9,13396,11408,76,True,806,67,266,333,17,25.1875,0,0.1729363814211105,0.22395108882910714,0.1828882495507024,0.23912792707278258,0.17957096017417173,0.4237581387704214,0.23406898099155746,0.9387287415361741,0.04867809465384082,0.14450578854678556,0.039429750339546515,0.13793898718139486,0.003935829697786351,0.05028175088976293,0.0415178061800979,0.2037591867379184,0.1378111784698076,0.9837938613739293,0.5926414728164673,0.6934170722961426,0.8245509646593265,0.8240694410768806,0.8659680893127442,0.8659680893127442,0.7234651181696026,0.5048837383102497,0.9295035979064775,0.8084619541221083,0.3665882441275635,0.9347718077933138,0.8589941855690083,0.9181631059691958,0.8254301514021468,0.2744360902255639,0.7692307692307693,0.0,0.0,0.0,0.0,0.3351314067840576,0.1729363814211105,0.22395108882910714,0.1828882495507024,0.23912792707278258,0.17957096017417173,0.4237581387704214,0.23406898099155746,0.9387287415361741,0.5926414728164673,0.6934170722961426,0.8245509646593265,0.8240694410768806,0.8659680893127442,0.8659680893127442,0.7234651181696026,0.5048837383102497,0.9295035979064775,0.8084619541221083,0.3665882441275635,0.9347718077933138,0.8589941855690083,0.9181631059691958,0.8254301514021468,0.2744360902255639,0.7692307692307693,1.1321708361629133,0.0025000000000000005,0.3867803805305994,2,0.04619371518492699,0.136770099401474,4999,5000,0.04151780530810356,5000,5000,8,outer,64,0.0,1bbe2e44625d,0.8385030526180854
algebra,cov040,both,latent,identity,0.4,8,13324,11336,48,True,806,73,294,367,17,25.1875,0,0.0642778856177737,0.161755169061995,0.13814638791476103,0.2216549374327355,0.11352355381576526,0.33693256568008567,0.201688347975822,0.9562092796061564,0.021967331013091583,0.10924147114641375,0.04305881287848369,0.14936724283263864,0.00448279912866128,0.05371401123429294,0.035214896978606705,0.18765632677478983,0.1338703940004906,0.987461519139111,0.4959258735179901,0.49837684631347656,0.5831587656871651,0.6393791028694537,0.9030038072249811,0.9030038072249811,0.7724281428890177,0.42446399437023247,0.910464270842565,0.7734951237393206,0.4280304436837844,0.9492255990648744,0.8421282024871244,0.9253360607831677,0.8055007873603035,0.19727891156462585,0.7931034482758621,0.0,0.0,0.0,0.0,0.0,0.06435811822537403,0.16175204389165368,0.13820508288784683,0.2217468782574991,0.11358942800035587,0.3370303072430666,0.20174860013555063,0.9561838692142014,0.49585598707199097,0.49864867329597473,0.5831587656871651,0.6393791028694537,0.9030260346564617,0.9030260346564617,0.7727871480633675,0.4245308673150545,0.9104244058920499,0.7736496576996045,0.4279406837277447,0.9492255990648744,0.8420206463686739,0.9252630040911748,0.8053443957301282,0.19727891156462585,0.7931034482758621,0.6160502747108333,0.0025000000000000005,0.2332461538305984,2,0.038635388016700745,0.10058609396219254,4930,5000,0.035214897245168686,5000,5000,8,outer,64,0.0,941040808436,0.8129651078150655
shared_pair,cov040,both,latent,identity,0.4,9,13396,11408,76,True,806,67,266,333,17,25.1875,0,0.1464313635926801,0.2082592073714991,0.2038169138779683,0.25531146650982883,0.18468839711620558,0.4297538796988406,0.2396273801303856,0.936982625119335,0.02966972193917304,0.11954398233121181,0.04152722567274181,0.14272324958464871,0.004045529019453431,0.05060000228097586,0.03671015210502751,0.1915989355529605,0.13282059961135895,0.9856704901165178,0.5860177874565125,0.6882711052894592,0.8245509646593265,0.8240694410768806,0.9038751725783065,0.9038751725783065,0.806297171803794,0.4627364338513324,0.9208213132631691,0.8215985692448209,0.3844603377941168,0.9315778266732911,0.8642063399432124,0.9117751437291504,0.8152301636622116,0.2744360902255639,0.7692307692307693,0.0,0.0,0.0,0.0,0.1885538399219513,0.1461661134003786,0.20850985468425096,0.2034893266710741,0.2552528414716548,0.18438158891417558,0.42939677329269205,0.23967184587585352,0.9370873108916179,0.5862788558006287,0.6882449388504028,0.8245509646593265,0.8240694410768806,0.9038732376226801,0.9038732376226801,0.8068531515347623,0.4625995167585262,0.920834315904729,0.8215655738880804,0.3844270765713919,0.9312939172404003,0.8636575431985892,0.9118461210873732,0.8153006842806774,0.2744360902255639,0.7692307692307693,1.1321708361629133,0.0025000000000000005,0.3867803805305994,2,0.03786225616931915,0.13309909403324127,4990,5000,0.03671015426516533,5000,5000,8,outer,64,0.0,1ac40ceb49f7,0.8339006912799476
additive,cov040,both,latent,identity,0.4,11,1988,0,48,True,806,68,273,341,19,25.1875,0,0.5519325603451936,0.41395900739958796,1.0935698988343168,0.5469550544383343,0.9130241193379423,0.9555229559450376,0.5026230387587522,0.6994081429163458,0.32741259028982084,0.3312790649835047,0.7589296332048809,0.4466730987532954,0.04951527912276742,0.15646175128343848,0.6005068873342954,0.7749237945335627,0.40171696762657416,0.7684287939932779,0.0,0.0,0.8086804539213719,0.7357960822138596,,,,0.9999999999992354,,,0.9999999999990764,,,,,0.27106227106227104,,0.0,0.0,0.0,0.0,0.0,0.5527690672783143,0.4133990434075492,1.094403046988566,0.5457897782719312,0.9138583870851487,0.9559594066094798,0.5016595333171372,0.699133479754523,0.0,0.0,0.8086804539213719,0.7357960822138596,,,,0.9999999999992354,,,0.9999999999990764,,,,,0.27106227106227104,,1.0187389489885685,0.0025000000000000005,0.33462342020508196,2,0.602564811706543,0.8497986793518066,610,5000,0.6005068421363831,5000,5000,8,outer,64,0.0,f23457da206b,0.0
unconstrained,cov040,both,latent,identity,0.4,10,13396,11408,76,True,806,80,320,431,17,25.1875,0,0.1345317532602292,0.20866192538047418,0.18252996817509912,0.24538041381680992,0.1665305632034758,0.40808156440039756,0.23314091767136466,0.9455640110213064,0.06010498694623025,0.146952950062584,0.04246784575788617,0.14170330977604356,0.0035703451904895043,0.045925078327823596,0.0471923001339909,0.21723788834821356,0.14093836346591684,0.9833709021029857,0.5718638300895691,0.5838634371757507,0.7281099586147576,0.7313235304340895,0.8604368045537019,0.8604368045537019,0.675656256408754,0.5049732909716399,0.9016258252120184,0.8386001999531245,0.44565896606217237,0.9338673341677096,0.8375313454134418,0.9189987484355444,0.7966829886809306,0.265625,0.78125,0.0,0.0,0.0,0.0,0.26828280091285706,0.1317391863958746,0.20766753121309786,0.18511057781223741,0.24651115263900833,0.16732011400678312,0.4090478138393886,0.23356327883037148,0.9453059203861691,0.5751068592071533,0.5856712460517883,0.7281099586147576,0.7313235304340895,0.8647246591957989,0.8647246591957989,0.6716533486655143,0.4987078205978939,0.8973202912149705,0.8253993569273138,0.4500480514348703,0.9322653316645806,0.8340194487558769,0.9173967459324156,0.793326759292169,0.265625,0.78125,0.8878484319836716,0.0025000000000000005,0.28949924405830346,2,0.0482507087290287,0.137070432305336,2990,5000,0.047192297875881195,5000,5000,8,outer,64,0.0,1bbe2e44625d,0.7911996434914456
algebra,cov040,both,latent,identity,0.4,9,13324,11336,48,True,806,67,266,333,17,25.1875,0,0.11866056899153402,0.19678447531412124,0.22968860336144187,0.27090369681891774,0.19267925857147258,0.438952455935119,0.24619728965065224,0.9342560699062906,0.023760433153601657,0.11322134436544572,0.049236812306349347,0.15694161596026227,0.0046555035149829825,0.05588812959177258,0.03981410265293997,0.19953471540797096,0.1401382468897524,0.9844588882161251,0.6400659680366516,0.6975165009498596,0.8245509646593265,0.8240694410768806,0.920778090077704,0.920778090077704,0.8189897044923099,0.4149553267930781,0.9093563116489861,0.8206421820929258,0.4073294268740392,0.9366881964653275,0.8707515600544773,0.9047483852651004,0.7954997934578005,0.2744360902255639,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.11747763548807572,0.19658831431820267,0.2284041966878997,0.2700956833797274,0.19142867628795837,0.4375256292926831,0.24559322702588582,0.9346827800505654,0.6406551003456116,0.6969023942947388,0.8245509646593265,0.8240694410768806,0.9209072457753436,0.9209072457753436,0.8196633198429613,0.41442416444897406,0.9094891226131033,0.8204295453494878,0.4072799579010753,0.9369011285399957,0.8709094559941863,0.9047483852651004,0.7954903349217537,0.2744360902255639,0.8461538461538461,1.1321708361629133,0.0025000000000000005,0.3867803805305994,2,0.03983299806714058,0.14074452221393585,4770,5000,0.03981410339474678,5000,5000,8,outer,64,0.0,941040808436,0.8267141187365601
shared_pair,cov040,both,latent,identity,0.4,10,13396,11408,76,True,806,80,320,431,17,25.1875,0,0.11794322735600207,0.20270171722041921,0.20698044237143334,0.26242669198328883,0.17730137069962293,0.4210716930638094,0.24251836706233226,0.9420432185200794,0.04161450768805534,0.13108046282303198,0.0437473174047909,0.14395245818262142,0.004016080793806487,0.04960149714515254,0.04203021677030587,0.2050127234351709,0.13733952918736472,0.9851898596313017,0.5611164569854736,0.5881351828575134,0.7281099586147576,0.7313235304340895,0.8909562220263942,0.8909562220263942,0.7456811406849676,0.47115906327169377,0.8912133797849171,0.8346975434330414,0.4705671102596769,0.921602002503129,0.8262599581890564,0.9132916145181477,0.7898578977652523,0.265625,0.8125,0.0,0.0,0.0,0.0,0.15080195665359497,0.1198764738349349,0.2023349656497399,0.2083644802636389,0.26065663806698947,0.17886847812073758,0.42292845508518057,0.24121608059457292,0.9415309579436231,0.5677782893180847,0.5884588360786438,0.7281099586147576,0.7313235304340895,0.8883952178324677,0.8883952178324677,0.742319749216301,0.47481740883613144,0.8916469969671854,0.8291233007646559,0.4683302482253773,0.9219023779724654,0.8236186592324766,0.9113391739674593,0.7868645514958235,0.265625,0.8125,0.8878484319836716,0.0025000000000000005,0.28949924405830346,2,0.043896522372961044,0.14076969027519226,2790,5000,0.042030218988657,5000,5000,8,outer,64,0.0,1ac40ceb49f7,0.7776949245868884
unconstrained,cov040,both,latent,identity,0.4,11,13396,11408,76,True,806,68,273,341,19,25.1875,0,0.14928694473819384,0.22515276163645465,0.20964666644889726,0.25251497599066797,0.18952675921199613,0.4353467114978545,0.24339423787259684,0.9376027431127547,0.05279957080340841,0.1472319260460477,0.044096411832701354,0.1456735380594401,0.0037665417824799983,0.04836695165612197,0.045882727081362,0.21420253752316287,0.14367049180133915,0.9823064170133432,0.6330603957176208,0.594992458820343,0.8086804539213719,0.7357960822138596,0.8383411350550607,0.8383411350550607,0.754181922628681,0.47641462573966686,0.876958835464221,0.8293087869622864,0.4783884363190415,0.9308705690615239,0.8339343898723796,0.9192584544343338,0.7770835420226534,0.27106227106227104,0.7777777777777778,0.0,0.0,0.0,0.0,0.2936749756336212,0.148485481536146,0.22291814844047567,0.2100288284283543,0.2512740538971017,0.18951437946428482,0.43533249300308935,0.2418220854115597,0.9376068188554169,0.6328967213630676,0.5950490236282349,0.8086804539213719,0.7357960822138596,0.8395196156555551,0.8395196156555551,0.7589294561170903,0.47445051816085476,0.8765094265551183,0.8273469901717005,0.47877427119358834,0.9322966182262664,0.8362991348284887,0.9195979899497487,0.7772877900356482,0.27106227106227104,0.7777777777777778,1.0187389489885685,0.0025000000000000005,0.33462342020508196,2,0.047916561365127563,0.13675524294376373,4130,5000,0.045882731676101685,5000,5000,8,outer,64,0.0,1bbe2e44625d,0.7924186719739376
algebra,cov040,both,latent,identity,0.4,10,13324,11336,48,True,806,80,320,431,17,25.1875,0,0.09369903180590061,0.18542521633104908,0.2053895043806188,0.26382643565482705,0.16815934685571268,0.41007236782757345,0.23769269588023437,0.9450315895412115,0.02841214631548314,0.12037027472291757,0.051999875865101464,0.15873104048581824,0.0048206110936575355,0.05419501405568346,0.04312349272152178,0.20766196744113202,0.14357830765083576,0.9848046232099024,0.5928611755371094,0.591806948184967,0.7281099586147576,0.7313235304340895,0.9086575834190453,0.9086575834190453,0.8574267387865115,0.4250213972888149,0.8956440565562883,0.812362303342806,0.45509980512534776,0.9280100125156445,0.8207452333172998,0.9194493116395493,0.7924762590495499,0.265625,0.75,0.0,0.0,0.0,0.0,0.0,0.09179058357015782,0.18274626347484918,0.20828802929894294,0.2618047423677572,0.1694555473893479,0.41164978730633145,0.23545191607012123,0.9446078837865091,0.6258485317230225,0.6017877459526062,0.7281099586147576,0.7313235304340895,0.9095902613892526,0.9095902613892526,0.8296414943017022,0.4147081438304996,0.8889005100817302,0.8279390545806111,0.4648139716032962,0.9231038798498123,0.8148582790441881,0.9092365456821027,0.7718069315878591,0.265625,0.78125,0.8878484319836716,0.0025000000000000005,0.28949924405830346,2,0.3773319125175476,0.1478038728237152,1160,5000,0.04312349110841751,5000,5000,8,outer,64,0.0,941040808436,0.7891574321356428
shared_pair,cov040,both,latent,identity,0.4,11,13396,11408,76,True,806,68,273,341,19,25.1875,0,0.11477628528079628,0.19722954025924122,0.22545795377009453,0.26374147202981324,0.18856406427366176,0.4342396392243133,0.24157082810628924,0.937919687926358,0.03163707619320915,0.11987406750010325,0.0457560428338107,0.14802041583808556,0.0039921036196304775,0.050696238275259195,0.040094165629124,0.2002352756861887,0.13637065591687902,0.9845386381332195,0.6307740211486816,0.5948337316513062,0.8086804539213719,0.7357960822138596,0.9086577583769959,0.9086577583769959,0.8270899881569698,0.4181811084476644,0.864270648225612,0.8448738493151332,0.4971441448699877,0.9414640771424692,0.8514876407159134,0.9138937932907782,0.7666491369904024,0.27106227106227104,0.7407407407407407,0.0,0.0,0.0,0.0,0.14170318841934204,0.11849947017721643,0.19772427210038163,0.21908662455585312,0.2589770019798631,0.18555757309630758,0.43076394126749695,0.2385594253533693,0.9389095048952262,0.6327125430107117,0.5963550806045532,0.8086804539213719,0.7357960822138596,0.9065448243310271,0.9065448243310271,0.8362991532941082,0.4193037628255722,0.8733041882493967,0.8366171988166407,0.4829800558554261,0.9430938476164606,0.8530585028733029,0.9166779845171805,0.7742934402892931,0.27106227106227104,0.7407407407407407,1.0187389489885685,0.0025000000000000005,0.33462342020508196,2,0.05155618116259575,0.13344046473503113,2580,5000,0.04009416326880455,5000,5000,8,outer,64,0.0,1ac40ceb49f7,0.7934730745006008
algebra,cov040,both,latent,identity,0.4,11,13324,11336,48,True,806,68,273,341,19,25.1875,0,0.10823333903710203,0.2021570185213002,0.234135820498723,0.27140766693855517,0.19216832667818268,0.4383700795882204,0.24832411746613686,0.9367330687487866,0.02686640719981537,0.11680519498803993,0.05328420632213941,0.15856664620675218,0.004223867663002123,0.050779415334157835,0.04344028699628206,0.20842333601658442,0.14222574674739355,0.983248285971103,0.6908962726593018,0.6013157367706299,0.8086804539213719,0.7357960822138596,0.9052518411763177,0.9052518411763177,0.8632793516058865,0.4072944367329659,0.8743894524949181,0.825945643557816,0.4835261782954611,0.9254380008148853,0.816535813233761,0.9121961157137036,0.7787867649364203,0.27106227106227104,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.10363134783474968,0.19817730342100906,0.2262836075415633,0.26636290262782786,0.1853995209726254,0.4305804465748827,0.24363436955888823,0.9389615398638184,0.704105794429779,0.5994166135787964,0.8086804539213719,0.7357960822138596,0.9119695686334685,0.9119695686334685,0.860484620574788,0.39506542533011507,0.8781890254508071,0.8310976271474338,0.47768075403304344,0.9310063832676898,0.8281385461897429,0.9138258861876952,0.778192349672759,0.27106227106227104,0.7777777777777778,1.0187389489885685,0.0025000000000000005,0.33462342020508196,2,0.05708424374461174,0.14913725852966309,1930,5000,0.043440286070108414,5000,5000,8,outer,64,0.0,941040808436,0.7895254653102385
additive,cov040,both,latent,identity,0.4,13,1988,0,48,True,806,71,286,357,17,25.1875,0,0.4098594085795642,0.4020809919152479,0.8722217969456488,0.5356280805054929,0.7181010008236206,0.8474084026156576,0.49111238430874454,0.754059832848827,0.4051323860008616,0.3849033517306426,0.9758699150475405,0.519283103617054,0.07430117853173954,0.18530570760940285,0.7672821440770995,0.8759464276296236,0.46703304988420263,0.7353674730201267,0.0,0.0,0.69235364343258,0.6817598717792775,,,,0.999999999998957,,,0.9999999999989243,,,,,0.27972027972027974,,0.0,0.0,0.0,0.0,0.0,0.40905816408530143,0.400117668141527,0.8715289316969731,0.534146467855679,0.7173720091597492,0.8469781633311152,0.489470201284295,0.7543095029251238,0.0,0.0,0.69235364343258,0.6817598717792775,,,,0.999999999998957,,,0.9999999999989243,,,,,0.27972027972027974,,0.7899881343920842,0.0025000000000000005,0.26810184774641627,2,0.7830547094345093,0.66414874792099,710,5000,0.7672821283340454,5000,5000,8,outer,64,0.0,f23457da206b,0.0
additive,cov040,both,latent,identity,0.4,12,1988,0,48,True,806,70,279,349,14,25.1875,0,0.5006848558232544,0.4095371422479201,1.0239269132799935,0.5468465911166437,0.8495128941277472,0.9216902376220263,0.5010767748270691,0.6582403036030617,0.4196341470203217,0.3851455392664639,0.9582737515115273,0.5264405574478425,0.0704900991147954,0.1946737203711566,0.7604648574852169,0.8720463620044618,0.47200185389139643,0.7392141310497065,0.0,0.0,0.7004007682085326,0.7250544289708886,,,,0.9999999999989807,,,0.9999999999990489,,,,,0.23297491039426524,,0.0,0.0,0.0,0.0,0.0,0.4999789876125804,0.40776221069421204,1.0232976074340308,0.5453778776123108,0.8488580674935475,0.9213349377362977,0.4995059886396112,0.6585037408660436,0.0,0.0,0.7004007682085326,0.7250544289708886,,,,0.9999999999989807,,,0.9999999999990489,,,,,0.23297491039426524,,0.8428322392235783,0.0025000000000000005,0.3375737119457348,2,0.7617642283439636,0.4535685181617737,2690,5000,0.7604649066925049,5000,5000,8,outer,64,0.0,f23457da206b,0.0
unconstrained,cov040,both,latent,identity,0.4,13,13396,11408,76,True,806,71,286,357,17,25.1875,0,0.08896521674294158,0.18316219786910715,0.12852122940135718,0.21080231427492785,0.11533589184855199,0.3396113835673828,0.20158894213965428,0.9604989709146365,0.04584872286937655,0.13953279631980503,0.04099601888975706,0.14158743693365655,0.003849607002721696,0.0495582966937789,0.041614032204343294,0.20399517691441457,0.13854718499565635,0.9856474875831978,0.5803722143173218,0.5936550498008728,0.69235364343258,0.6817598717792775,0.893148546804494,0.893148546804494,0.8012494565767994,0.43030830419311344,0.9170117208801116,0.8431940331811961,0.39485673321711634,0.9207524271844659,0.835476747115231,0.9132888349514563,0.7740584923397522,0.27972027972027974,0.8214285714285714,0.0,0.0,0.0,0.0,0.2330986112356186,0.08880098416295001,0.18284912949575957,0.12829466110268048,0.21071757251413098,0.1151301021227703,0.3393082700477109,0.20142809150800717,0.9605694511945675,0.5797916054725647,0.5933583974838257,0.69235364343258,0.6817598717792775,0.8932565967070041,0.8932565967070041,0.801647005112987,0.43024535291442534,0.9170066815424274,0.8431374786958868,0.39489129518224353,0.9217233009708737,0.8368872405263865,0.9131067961165048,0.7736844495981164,0.27972027972027974,0.8214285714285714,0.7899881343920842,0.0025000000000000005,0.26810184774641627,2,0.047451451420784,0.162546306848526,4990,5000,0.04161403328180313,5000,5000,8,outer,64,0.0,1bbe2e44625d,0.8393876464226225
unconstrained,cov040,both,latent,identity,0.4,12,13396,11408,76,True,806,70,279,349,14,25.1875,0,0.11500997201989548,0.18626295125181944,0.1651408599567197,0.21169969399466043,0.1484305639777783,0.38526687370935264,0.20322077974704678,0.9402862689528011,0.0467987568506034,0.13942140024680014,0.03910577748175433,0.13948567080432858,0.004454513103593306,0.052745145791830386,0.04071047548783412,0.2017683708806564,0.13722813830224645,0.9860391750901115,0.5192042589187622,0.5962647795677185,0.7004007682085326,0.7250544289708886,0.8569594556906032,0.8569594556906032,0.718303744101493,0.4817713015405624,0.8998763272420441,0.8221387406204069,0.43984411657258615,0.9623292595255212,0.8862412138134901,0.9344356578001438,0.8140393857636281,0.23297491039426524,0.8888888888888888,0.0,0.0,0.0,0.0,0.28402236104011536,0.12311854782596851,0.19100683751221967,0.16639639756948418,0.21054975486189667,0.15197044765497897,0.3898338718672083,0.204035449078671,0.9388621710030663,0.5196325778961182,0.5936844348907471,0.7004007682085326,0.7250544289708886,0.838573567162195,0.838573567162195,0.7139334615257102,0.4992045084381594,0.9001505223982479,0.8193145023151986,0.4402272000525369,0.9616103522645578,0.883835410130883,0.9349388928828182,0.8138567815922665,0.23297491039426524,0.8888888888888888,0.8428322392235783,0.0025000000000000005,0.3375737119457348,2,0.04589654505252838,0.08125115185976028,3080,5000,0.04071047529578209,5000,5000,8,outer,64,0.0,1bbe2e44625d,0.8252756785637938
shared_pair,cov040,both,latent,identity,0.4,12,13396,11408,76,True,806,70,279,349,14,25.1875,0,0.09688201913980313,0.16530198958887204,0.16445393714220702,0.21554921205891947,0.14192996447473905,0.3767359346740619,0.19880013790223697,0.9429014651763239,0.027273376587791782,0.11220754680937352,0.03780526805947208,0.1379273951948639,0.004618665905486621,0.05322013951270285,0.03352942315051584,0.18311041245793708,0.1273909479094636,0.9885017701138421,0.523465096950531,0.5956313610076904,0.7004007682085326,0.7250544289708886,0.8924820556623518,0.8924820556623518,0.8101747173689621,0.4437205889695185,0.9142286373409508,0.8318798417487208,0.41820927986968887,0.9540618260244429,0.8830573461841711,0.9411214953271028,0.8401353793526682,0.23297491039426524,0.9259259259259259,0.0,0.0,0.0,0.0,0.12840226292610168,0.09740960287723913,0.16652859662262307,0.16502875502435252,0.2166175835021879,0.1424890376419814,0.37747720148636976,0.19992125454233292,0.9426765496073888,0.5231794714927673,0.59530109167099,0.7004007682085326,0.7250544289708886,0.8925846783345479,0.8925846783345479,0.8098032633800792,0.44387321788707906,0.9141639631885983,0.8307650653670612,0.41847204198418286,0.9536304816678648,0.8827021619355877,0.9412652767792955,0.8411455677326651,0.23297491039426524,0.9259259259259259,0.8428322392235783,0.0025000000000000005,0.3375737119457348,2,0.04487350583076477,0.08011510968208313,4980,5000,0.03352942317724228,5000,5000,8,outer,64,0.0,1ac40ceb49f7,0.8329278278695602
additive,cov040,both,latent,identity,0.4,14,1988,0,48,True,806,73,290,363,18,25.1875,0,0.4289381001466317,0.4244154048771529,0.9100925971080769,0.5668049118081788,0.7497077647875953,0.8658566652671764,0.5193417428311701,0.7423211667150936,0.42231805217734636,0.41167524678301703,0.9152548986224314,0.5502263145076924,0.06915165604240603,0.19177287218995898,0.7333621888078219,0.8563656863792605,0.4959905446066355,0.7507236940094757,0.0,0.0,0.6826052818248248,0.6977634544355722,,,,0.999999999998927,,,0.999999999998973,,,,,0.23793103448275862,,0.0,0.0,0.0,0.0,0.0,0.4271256848345786,0.4236010500823548,0.9083289038248478,0.5650945099931499,0.7479278308280914,0.8648282088531175,0.5179300233562182,0.7429329401654314,0.0,0.0,0.6826052818248248,0.6977634544355722,,,,0.999999999998927,,,0.999999999998973,,,,,0.23793103448275862,,0.7883948224247724,0.0025000000000000005,0.270046504566994,2,0.7458986043930054,1.064695119857788,3250,5000,0.7333621978759766,5000,5000,8,outer,64,0.0,f23457da206b,0.0
shared_pair,cov040,both,latent,identity,0.4,13,13396,11408,76,True,806,71,286,357,17,25.1875,0,0.07596012877758998,0.16904677144976682,0.13399784993956035,0.2182903978647276,0.11465194288557023,0.33860292805226927,0.20187585572640732,0.9607332144570987,0.02881853598271916,0.11702475965621585,0.04070991388869876,0.1445314792723431,0.0037124667262452664,0.04865535041958977,0.03589432677724969,0.18945798156121502,0.13312677006316712,0.9876201909915026,0.5753313302993774,0.5912261605262756,0.69235364343258,0.6817598717792775,0.916519433269777,0.916519433269777,0.8257306236767084,0.39656300176352766,0.9157564475949057,0.8494523448310354,0.3965620693719383,0.9296116504854369,0.852995951591613,0.9113470873786407,0.7750441753829951,0.27972027972027974,0.8571428571428571,0.0,0.0,0.0,0.0,0.14095182716846466,0.07581735640740866,0.16795183799560925,0.13386206166522155,0.21825907572012507,0.11451382657928394,0.33839891633881447,0.20148999647861981,0.9607805174791185,0.5732345581054688,0.5909517407417297,0.69235364343258,0.6817598717792775,0.9167499306518068,0.9167499306518068,0.8258493752717115,0.39644086174471854,0.9157758988379845,0.8492787058897457,0.3965375243319912,0.9305218446601943,0.8538769059417277,0.9112864077669902,0.7742234597376008,0.27972027972027974,0.8571428571428571,0.7899881343920842,0.0025000000000000005,0.26810184774641627,2,0.04372425004839897,0.17136472463607788,4990,5000,0.03589432314038277,5000,5000,8,outer,64,0.0,1ac40ceb49f7,0.8403400876003918
algebra,cov040,both,latent,identity,0.4,12,13324,11336,48,True,806,70,279,349,14,25.1875,0,0.08186745382045087,0.1587511893560094,0.17956673940391663,0.22556814398831943,0.1470003108760947,0.3834061956673297,0.20329582577754943,0.9408616608852615,0.020813083925789386,0.10469902252728833,0.04397624986856042,0.14785889229967278,0.004697267810971671,0.05333959643533937,0.035441452688238444,0.18825900426868947,0.13140599545363765,0.9878460786909635,0.5716941356658936,0.6037279367446899,0.7004007682085326,0.7250544289708886,0.9150516538957221,0.9150516538957221,0.8324770422148058,0.4056487095731346,0.9056794228254804,0.8209503365049896,0.43269164626711126,0.9442846872753415,0.8708277412916302,0.935585909417685,0.8265186540079164,0.23297491039426524,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.08162786746411511,0.15844242619047516,0.17919711017711587,0.22506299056883936,0.14667402927278228,0.38298045547101,0.2028561357760513,0.9409929242274176,0.5722123384475708,0.6046934723854065,0.7004007682085326,0.7250544289708886,0.9154181897010051,0.9154181897010051,0.8329477892340507,0.40542887596222227,0.905592682845537,0.8210470333410691,0.43248924224934776,0.9446441409058232,0.8719476369055889,0.9356578001437814,0.827080704247724,0.23297491039426524,0.8888888888888888,0.8428322392235783,0.0025000000000000005,0.3375737119457348,2,0.035929467529058456,0.081000417470932,4210,5000,0.03544145077466965,5000,5000,8,outer,64,0.0,941040808436,0.8269592940940232
